[ 0.9860013  1.280602  -0.5981266 -0.7169446  2.029704 ],[ 1.3108141   0.19743241 -0.01333361  0.76447636  0.69147927],[-0.26651198 -0.10221275  0.01009267 -0.09954112 -0.1260896 ],[-0.15244913 -0.13755712 -0.06868288 -0.02696523 -0.24484083],[-0.24278879 -0.09129599  0.07210588  0.559774   -0.16476244],[ 0.9581369   1.1709722  -0.52372324 -0.5768552   1.8364308 ],[1.3566809  0.11540183 0.08747488 0.8931672  0.6465593 ],[-0.22754811  0.1723775   0.9152066   0.9916286   0.1049501 ],[-0.6156177   1.2105281   0.6757652   0.52265316  1.0533808 ],[-0.22336264 -0.07582909  0.23203535  0.55056566 -0.16402447],[-0.22080338 -0.1266702   0.18682931  0.44864225 -0.2017847 ],[ 1.4623713  -0.32205942  0.92808807  1.7291354  -0.04527612],[ 1.1144954   0.6132266  -0.19717474  0.29845202  1.0861905 ],[-0.2398407   0.08106904  0.02224465 -0.00535754  0.04374511],[-0.25077093 -0.09012516  0.00463544 -0.12736017 -0.14724584],[ 1.0501877  1.1861498 -0.4986798 -0.3952631  1.7350082],[-0.16253577 -0.29472268  0.3092071   0.63875204 -0.30580664],[-0.32793576 -0.41919485  0.74265313  0.61823905 -0.3296739 ],[ 0.9508263   1.1463597  -0.530074   -0.55985343  1.7977858 ],[ 0.95907545  1.3706158  -0.6183811  -0.7419804   2.0311766 ],[-0.24242835 -0.04437242 -0.03223953 -0.20722947 -0.20354688],[-0.2585115  -0.04720859  0.1777664   0.48368463 -0.142772  ],[-0.18502204 -0.31906408  0.43075982  0.36065823 -0.37609056],[ 1.0776381   1.1348612  -0.42782277 -0.24817385  1.5342449 ],[-0.06696208 -0.18328856  1.0725254   1.3397132  -0.1549983 ],[ 0.38748673 -0.62757635  1.2844924   1.7997063  -0.3894807 ],[-0.19374087 -0.10476604 -0.05499555 -0.12840056 -0.24861906],[-0.20657475 -0.38400888  0.5437012   0.46121302 -0.38323823],[-0.36494645 -0.16952735  0.32971367  0.68652534 -0.15491858],[ 1.4369287  -0.47345358  1.1094475   1.7816535  -0.1547587 ]
[-0.12150418  0.18962246  0.6184357   0.87144977 -0.01383344],[-0.14103149 -0.2408639  -0.07359359 -0.18308897 -0.20123613],[ 0.9046997  -0.5080061   0.9670021   1.8252403  -0.24034157],[-0.258173    0.42845458 -0.05148802  0.05976323  0.36590454],[ 1.2076058  1.0918096 -0.5618632 -0.5980492  1.9605745],[ 1.2012335   0.73941875 -0.5853997  -0.61595494  1.7302276 ],[-0.42659944  0.8283482   0.48064822  0.51967764  0.6555656 ],[-0.14054248 -0.16579862 -0.01893076 -0.13507135 -0.27956793],[ 1.3461612   1.1485593  -0.5566205  -0.49702275  1.8499495 ],[-0.217314   -0.24230215  0.11609268  0.33823097 -0.29835427],[-0.26812086 -0.13044265  0.14602815  0.23226392 -0.17776033],[ 1.3572159   1.3138418  -0.60573965 -0.6074989   1.9812294 ],[-0.20173362 -0.15257816  0.06087397  0.30492538 -0.23481293],[ 0.3490754  -0.33522955  0.72995377  1.3329356  -0.26487735],[-0.43773192  1.0040622   0.38893488  0.38149044  0.61435103],[-0.4660122   1.0389692   0.46181023  0.4101878   0.7650452 ],[-0.17095532  0.41339123  0.56462     0.7581272   0.17414889],[-0.1105432  -0.30077773 -0.03603281 -0.05071614 -0.2911003 ],[-0.1617449  -0.14579085  0.1208424   0.24050124 -0.176665  ],[-0.22784021 -0.18337385  0.38556078  0.43875694 -0.27281132],[-0.26396948 -0.31503257  0.52291715  0.42839321 -0.3092764 ],[1.6168375  0.19990559 0.00865075 1.0692533  0.8451984 ],[ 0.2100924  -0.2724835   0.7448811   1.3403112  -0.22466516],[-0.15290856 -0.3816943   0.45926777  0.2878463  -0.41476423],[ 0.5663837  -0.4402396   0.9224032   1.4752566  -0.29464793],[ 1.3322924   1.060981   -0.47767726 -0.37143993  1.6518487 ],[ 1.3366487  -0.38438705  0.7875046   1.6993564  -0.06023459],[ 1.2632855   0.8568614  -0.61876184 -0.71753246  1.8002658 ],[-0.17400885 -0.25135717  0.16796881  0.19412169 -0.28987506],[-0.3885585   0.7195101   0.5481065   0.54345715  0.5363554 ]
[ 0.98526144  0.83699685 -0.39496708 -0.27710587  1.3043984 ],[-0.24167244 -0.3278092   0.44657815  0.7581373  -0.3808373 ],[ 0.9395563   0.756944   -0.27293903 -0.07177841  1.0545797 ],[-0.17482804 -0.2279947  -0.00071126 -0.08564224 -0.34897774],[-0.41796976  0.6136969   0.6324933   0.6303061   0.46527806],[-0.23086584 -0.33539334  0.47850603  0.7504222  -0.36862049],[ 0.9592021   0.92912275 -0.40650454 -0.35670224  1.4200699 ],[-0.18746486 -0.3480684   0.29385465  0.5147998  -0.3567528 ],[ 0.9240645   0.5655851  -0.37845272 -0.41699913  1.1314496 ],[ 0.8885784   0.701735   -0.44740593 -0.5024444   1.2587463 ],[ 0.92741996  0.7725299  -0.43998325 -0.54312795  1.2889322 ],[-0.26352316 -0.48565397  0.7006567   0.64316046 -0.50484514],[-0.43495032  0.16001266  0.46069783  0.6280686   0.19305411],[ 1.3293337  -0.0530573   0.4183235   1.2144119   0.27027428],[ 0.912975   -0.6079276   1.3438867   2.1249409  -0.38636714],[-0.25561178 -0.20873222  0.3424416   0.5027173  -0.24634579],[ 0.13948867 -0.3066293   0.9297619   1.5495626  -0.30395043],[ 0.9178763   0.70392615 -0.45260054 -0.5364706   1.2833226 ],[-0.44160435  0.6145105   0.6334671   0.61749005  0.53952277],[-0.38426334  0.49314815  0.70529056  0.7502494   0.37140578]
[-0.13453932 -0.3209836   0.30297467  0.0596971  -0.3733466 ],[-0.23887822 -0.15888679  0.30530816 -0.03588241 -0.2243893 ],[-0.22176948 -0.3150923   0.33423305  0.7881704  -0.2788144 ],[-0.24904233 -0.14947072  0.22571243 -0.00063382 -0.17921582],[ 1.0044096   1.1207712  -0.49863058 -0.55424756  1.6452357 ],[ 1.2777177   0.39136654 -0.07168905  0.7563313   0.84544504],[-0.16350141 -0.19301762  0.18578684 -0.05790662 -0.33023918],[ 1.123603    1.3242412  -0.480073   -0.38622868  1.7524613 ],[-0.2377489  -0.12386686  0.11039346 -0.14558168 -0.24504903],[-0.28054368 -0.0775937   0.5465839   0.8064376  -0.12330259],[ 1.0348841   1.0798568  -0.45968324 -0.41944999  1.6524622 ],[-0.26643544 -0.40702984  0.79016924  1.0064874  -0.31773108],[-0.20246613 -0.33987576  0.35893106  0.5930451  -0.27143154],[ 1.0171446   1.0886731  -0.42714074 -0.43216142  1.5755216 ],[ 0.95803964  1.1518573  -0.49764538 -0.5810395   1.6842679 ],[ 1.6602937  -0.2064972   0.84655595  1.8329154   0.16019747],[-0.11493675 -0.20781685 -0.00752128  0.1271013  -0.21402586],[-0.25403222 -0.27803293  0.6316181   0.9936987  -0.23962589],[-0.3252547  -0.18528087  0.6784683   0.8471135  -0.1444565 ],[-0.20605266 -0.12970223  0.38097426  0.6548248  -0.1379997 ],[ 1.1076756   1.2164456  -0.44824728 -0.33945018  1.7253442 ],[-0.12985153 -0.21254827  0.10010416  0.11008695 -0.29242748],[ 1.0087777  1.297767  -0.4749392 -0.5665016  1.7061503],[-0.5118143   0.8431663   0.70679     0.7413819   0.62219566],[ 0.07193799 -0.26772752  1.2392417   1.7667278  -0.17352799],[-0.5162983   0.5251331   0.63849336  0.7310215   0.49899098],[ 1.0489122   0.9228101  -0.45966336 -0.37374383  1.4713445 ],[ 1.5594976  -0.54508686  1.4155005   2.3245971  -0.19416927],[-0.1924025  -0.13968116  0.19500817  0.8433644  -0.17979053],[-0.13512069 -0.1728971  -0.01720527  0.13564815 -0.25262856]
[-0.5237638   0.8599537   0.6143502   0.45870814  0.74058   ],[-0.2904767  -0.10042926  0.22795133  0.24740642 -0.18033299],[ 0.88231766  1.0181869  -0.5221294  -0.58324426  1.6860272 ],[ 0.3730568  -0.4868355   0.8678881   1.4520032  -0.28329027],[ 0.93257827  1.0242603  -0.5459883  -0.59978324  1.6769903 ],[-0.40851995 -0.3163839   0.5804242   0.4061003  -0.34053257],[ 0.10108336 -0.4787104   0.81625503  1.3464584  -0.31379   ],[-0.32441255 -0.09525891  0.17871705  0.2945433  -0.21244027],[ 0.46187085 -0.41860786  0.7881167   1.4202682  -0.17554136],[ 0.68043923 -0.38580585  0.75577754  1.3969486  -0.15873405],[-0.21089761  0.09098839  0.6422999   0.8583585  -0.03321999],[ 1.142078    0.4625203  -0.09676589  0.4663662   0.8521439 ],[ 1.2285899  -0.26742047  0.68336093  1.2492068  -0.05114259],[-0.33788997 -0.1324333   0.10735644  0.29686105 -0.25071603],[ 0.9512085   1.0529987  -0.53352135 -0.56668204  1.6286404 ],[-0.25092018 -0.28778434  0.36745247  0.06904917 -0.42955127],[-0.34321427 -0.23378706  0.38309807  0.45794606 -0.33066916],[ 0.9545714  1.1674823 -0.5764858 -0.6303004  1.8411727],[ 0.40371254 -0.45864028  0.84908414  1.4562554  -0.23129193],[-0.10735717 -0.12068947  0.643647    0.999811   -0.15681143],[-0.29544935 -0.16083314  0.22243586  0.23204166 -0.2820249 ],[-0.47679752  0.90609556  0.6609798   0.47282225  0.6766139 ],[ 0.80037576  1.1821343  -0.5077734  -0.48408127  1.7641573 ],[ 0.9726206   1.1048856  -0.41952562 -0.25733152  1.4023964 ],[-0.29357818 -0.16776964  0.06751382 -0.13524842 -0.28928456],[ 1.2314062   0.30529195 -0.01696317  0.7026755   0.71597636],[1.2286754  0.2938746  0.02107269 0.79724056 0.67622465],[-0.29484197 -0.15634261  0.10839628 -0.12062123 -0.30200398],[-0.33264065 -0.01076176  0.11104093  0.2560081  -0.15506478],[ 0.88061917  1.0102924  -0.5297337  -0.58558977  1.6975659 ]
[-0.28312263 -0.22219764  0.494128    0.46625072 -0.20994443],[ 1.0316026   1.1953553  -0.5136292  -0.63075393  1.7632948 ],[-0.2162482  -0.09262961  0.1858003   0.533591   -0.16542052],[-0.16128713 -0.31860894  0.41048077  0.32616505 -0.38816738],[ 1.004653    0.9197308  -0.47717145 -0.5652001   1.5343568 ],[-0.35461468 -0.3116623   0.47835585  0.5533347  -0.2461993 ],[-0.18918508 -0.24208637  0.11041448  0.5060582  -0.28294244],[-0.5412745   1.015413    0.67968374  0.5638274   0.84478396],[-0.20264408 -0.16852434  0.17022653  0.6140456  -0.21790369],[-0.16974093 -0.23295566 -0.03250718 -0.14486109 -0.25531211],[-0.107228   -0.17549361 -0.08615301 -0.10145032 -0.2757754 ],[-0.18088995 -0.23106949  0.27331015  0.40833265 -0.2707906 ],[ 0.93663526  1.0664692  -0.45969868 -0.44833007  1.621488  ],[-0.15275815 -0.2609411   0.28626293  0.48693618 -0.27538738],[ 0.6145845  -0.5168509   1.1805768   1.7579092  -0.33486506],[-0.17197777  0.21681762  0.8704212   1.0967889   0.13153471],[-0.2865558  -0.33922642  0.67517114  0.5070421  -0.30813175],[-0.17529204 -0.16796061  0.17732655  0.49486914 -0.225082  ],[-0.4869041   0.8271197   0.79895014  0.7155568   0.67072767],[ 1.1129699   1.2664598  -0.45397094 -0.36578697  1.6863774 ],[-0.4213248   0.21549526  0.2515977   0.48974973  0.27989852],[ 1.696955   -0.20883681  0.7389258   1.7962828   0.08990999],[ 0.5957635  -0.4777905   1.1235553   1.7028589  -0.33555365],[ 1.0613016   0.83078736 -0.50616574 -0.5425136   1.4627056 ],[-0.2986198  -0.20581578  0.5544925   0.5159368  -0.21103287],[ 1.0058997   0.9874679  -0.49161834 -0.582201    1.6066076 ],[ 1.1769366   1.0601447  -0.38483703 -0.22329238  1.395534  ],[ 1.4520061   0.38901657 -0.09201068  0.6606631   0.87621564],[ 1.007819    1.0636811  -0.45391142 -0.4707611   1.5806085 ],[ 0.25350723 -0.29473174  0.86438453  1.489392   -0.2330592 ]
[-0.27906495  0.4845401   0.09112146 -0.0020308   0.3771574 ],[-0.15766343 -0.13764395  0.10180108  0.7745465  -0.18426268],[-0.33952144 -0.08694911  0.49435112  0.7718836  -0.10180723],[ 1.7525249   0.54630804 -0.10181887  0.8945996   1.1180556 ],[ 0.9790634  -0.59595793  1.577492    2.145292   -0.31022564],[-0.29827732 -0.00202917  0.4138489   0.51118284 -0.06139339],[-0.27157456 -0.20791428  0.3219036   0.693061   -0.2105204 ],[ 1.830309   -0.46721762  1.3972608   2.274067   -0.08666581],[-0.18185917 -0.04679397  0.06796909 -0.04164742 -0.0690183 ],[ 1.5473281   0.93643355 -0.31672886 -0.01777836  1.4451154 ],[-0.09985308 -0.2084712   0.32909912  0.6909561  -0.19364008],[ 1.2232494   1.349407   -0.54774797 -0.6118428   2.0994678 ],[-0.14042683 -0.28447577  0.1671951   0.20003617 -0.29744348],[ 1.1856933   1.4287463  -0.57987016 -0.68875384  2.2108612 ],[-0.20983292 -0.2528811   0.45075262  0.8911064  -0.2236197 ],[-0.10903898 -0.08200312 -0.07272629 -0.13569032 -0.1746143 ],[-0.22795722 -0.14154296 -0.01390837 -0.1347601  -0.16204956],[-0.24763866 -0.13839538 -0.02199575 -0.19640478 -0.16815226],[-0.273844   -0.3165149   0.6550007   0.78516865 -0.26830804],[-0.23252259 -0.28400385  0.556258    0.6849389  -0.20177713],[-0.22608007 -0.27738914  0.37999982  0.57823116 -0.21012698],[-0.34224993  0.31224507  0.22256063  0.38959455  0.28407633],[ 1.42857    1.3555634 -0.5201194 -0.3382585  1.9263761],[-0.1303242   0.14050566 -0.00981626  0.11032455 -0.04365085],[ 1.3857907  1.3727334 -0.5320938 -0.3904589  2.0042524],[-0.20869194 -0.02941513 -0.09350701 -0.14077727 -0.14014134],[-0.11524696 -0.3085531   0.31025288  0.30328467 -0.32743782],[ 0.00306558 -0.06101359  1.336635    1.688704   -0.05458368],[-0.18203552 -0.08412067 -0.04394353 -0.19408804 -0.17532693],[ 1.2309463   1.7043467  -0.63207525 -0.7649369   2.3070824 ]
[-0.21026635 -0.07617383  0.11310082 -0.00195837 -0.14400414],[ 0.38433048 -0.21584594  0.68534297  1.2848898  -0.16402712],[-0.21451737 -0.39012486  0.4287945   0.44904715 -0.36366507],[ 1.4894747  1.4756235 -0.6865414 -0.7025068  2.3832319],[ 1.4821213   1.1651758  -0.47295466 -0.24476157  1.8432807 ],[-0.24980417 -0.2749887   0.5942919   0.40824252 -0.26656505],[-0.09981234 -0.3058116  -0.06925488 -0.07574196 -0.24079745],[-0.40876502  0.6387274   0.01552082  0.18374582  0.5624231 ],[-0.26147568  0.5003366  -0.09930846 -0.00116505  0.51589406],[-0.13414645 -0.24754906  0.16687277  0.39814302 -0.27757114],[-0.14532395 -0.07154143  0.07984425  0.03302337 -0.15115348],[-0.18876095  0.63521886  0.5269509   0.789245    0.35351378],[-0.2367637  -0.15857589  0.39496323  0.44636354 -0.236712  ],[ 0.48286954 -0.30720735  0.74278474  1.3186029  -0.20488112],[-0.12995534 -0.06305884 -0.16413501 -0.3329331  -0.09843582],[-0.506101    1.278512    0.45462668  0.42695966  0.9360493 ],[-0.05825632 -0.08918405 -0.15925705 -0.22086722 -0.08574123],[ 0.6522468  -0.38500014  0.8293757   1.3882561  -0.24498935],[ 1.3896815   1.1346217  -0.63727516 -0.6719241   2.1934452 ],[-0.29941607 -0.12244678  0.10853986  0.41987702 -0.16671488],[-0.08596417 -0.22085708  0.13115221  0.15257128 -0.24379236],[ 1.4343823   1.3081715  -0.76142186 -0.89846134  2.4115477 ],[-0.11401735  0.46705532  0.63021976  0.87011313  0.16863373],[-0.51198274  1.1156516   0.5270777   0.30129057  0.86805063],[-0.1484749  -0.33967903  0.38539866  0.23861706 -0.3672437 ],[ 1.9126492  -0.30162466  0.793994    1.7031727   0.10658623],[ 0.964056   -0.49511385  0.98421806  1.8111225  -0.1938567 ],[-0.1032093  -0.05647122 -0.2176677  -0.30221137 -0.13466625],[ 1.554765    0.9374765  -0.38081712 -0.07902041  1.6795022 ],[ 0.30897868 -0.22532032  0.7787483   1.3716557  -0.15926166]
[ 1.0459794   0.88508064 -0.38952228 -0.37468296  1.2753124 ],[-0.38866273  0.86939484  0.5949144   0.80874914  0.598333  ],[ 0.9619198   1.0171863  -0.43666697 -0.51380044  1.465236  ],[-0.2561794  -0.44617113  0.61128366  0.7205881  -0.44460782],[-0.1541701  -0.24415354  0.24087013  0.6323164  -0.24649604],[ 1.003826   0.6868309 -0.4397336 -0.4466863  1.2732273],[-0.18491033 -0.20519471 -0.01317144 -0.14438623 -0.3829699 ],[-0.24068744 -0.2993543   0.4020402   0.59609234 -0.27609295],[-0.40586606  0.67920566  0.5931044   0.7707575   0.5449449 ],[-0.21859945 -0.46879295  0.4804734   0.5349191  -0.44044623],[ 0.9650425   0.5341252  -0.41658494 -0.34340358  1.2297482 ],[-0.2718359  -0.40317133  0.59207016  0.6212008  -0.3586499 ],[-0.28267872 -0.4228297   0.5702841   0.6023042  -0.39543065],[ 1.5520722  -0.0547985   0.58675     1.3626107   0.30591193],[ 1.0020667   0.9530716  -0.43124914 -0.4214884   1.4273354 ],[-0.17444925 -0.30394098  0.20951313  0.6099673  -0.29553863],[ 1.0798193   0.81789994 -0.37398425 -0.33117396  1.3930496 ],[ 0.94008386  0.688128   -0.3865424  -0.4135435   1.2747205 ],[ 1.0224317   0.76799786 -0.3989408  -0.3171413   1.2706889 ],[-0.21575554 -0.29862824  0.38272476  0.9898648  -0.31571782],[-0.2734196  -0.3843606   0.56703174  0.64895993 -0.36295885],[ 0.9992672   0.89913756 -0.46596617 -0.53400904  1.422337  ],[-0.3530354   0.12203162  0.48194626  0.78968525  0.11448728],[ 1.0222362   0.95816463 -0.44546434 -0.53743917  1.4104505 ],[ 1.7865064  -0.38045084  1.3736286   2.3046324  -0.15642753],[-0.1964625   0.1856456   0.8762966   1.1801121   0.06000964],[-0.24770968 -0.3748182   0.5665534   0.8228843  -0.38161188],[-0.09565549 -0.08405863  0.34522262  0.40431035 -0.15590684],[-0.16976002 -0.0318512   1.0024356   1.3974831  -0.05150161],[-0.402257    0.75948846  0.5940513   0.8252287   0.5761134 ]
[-0.3798886   0.74728495  0.5228001   0.5021552   0.5805904 ],[-0.16221756 -0.30583304 -0.03854137 -0.13504465 -0.29927298],[-0.44484603  0.95914286  0.52544844  0.5216054   0.77755034],[ 0.6265868  -0.62960935  1.3389267   1.8895668  -0.39649457],[ 0.9804366   0.9539015  -0.56403416 -0.6736085   1.7237834 ],[ 1.0602583   0.8979227  -0.41944873 -0.23356695  1.3841462 ],[-0.25628036 -0.21719447  0.36656266  0.67766434 -0.25588945],[-0.17015761 -0.27464184  0.07542069  0.54052836 -0.29138368],[-0.15670282 -0.47277647  0.62036645  0.5032125  -0.4658066 ],[-0.22692062  0.3982088   0.7097499   0.78681475  0.2898222 ],[ 1.1548693   0.43373102 -0.22367172  0.12200367  1.0547583 ],[ 0.9690892   1.0668744  -0.6162388  -0.77268994  1.8129032 ],[-0.2029607  -0.11071838 -0.06839    -0.16716093 -0.2682458 ],[ 1.5584446  -0.23227121  0.7217507   1.5733247   0.01827693],[ 1.0688848   1.0289208  -0.55366725 -0.45465147  1.7091169 ],[ 1.4359328  -0.12556168  0.49310702  1.2801182   0.27278307],[-0.20480332 -0.17106228  0.04421387 -0.14653248 -0.2845042 ],[-0.16530295 -0.17609107  0.172858    0.5855289  -0.22839776],[-0.23536633 -0.19949728  0.21779078  0.45203975 -0.2832246 ],[-0.39388755  0.65985245  0.5892703   0.6047385   0.589142  ]
[-0.2786381  -0.20619915  0.18863948 -0.053183   -0.29389676],[ 1.0163306   1.0744816  -0.36959642 -0.3249686   1.4791718 ],[-0.24678661 -0.11325692  0.33061117  0.8288839  -0.18063334],[-0.33956492 -0.24743433  0.20859501 -0.06807997 -0.28361905],[-0.4043036  -0.18651317  0.7121459   0.9004582  -0.1560782 ],[ 0.9244392   1.1261173  -0.37342831 -0.29962823  1.5536572 ],[-0.01967039 -0.21421966  1.2312868   1.7438478  -0.15960267],"[-2.9228744e-04 -2.1136630e-01  1.2158779e+00  1.7584589e+00
 -1.5023357e-01]",[-0.25115594 -0.01456933  0.29673645  0.43563965 -0.06995399],[ 1.0372164   0.90789586 -0.42409942 -0.3955817   1.4343562 ],[-0.2388413  -0.18603416  0.32187918  0.8810665  -0.23737662],[ 1.0894488  0.7908471 -0.4217725 -0.368391   1.3557305],[-0.37507698 -0.41661844  0.77023494  0.81597865 -0.31287998],[ 1.7539567  -0.03625408  0.6347165   1.5207665   0.43130267],[ 1.0696576   1.0493665  -0.39528647 -0.39270908  1.4714544 ],[-0.27289253 -0.14462109  0.25815663  0.22335659 -0.16142371],[ 1.0388771   1.1532133  -0.43321347 -0.45388064  1.6364522 ],[ 1.0578581   1.1681205  -0.4392455  -0.47804236  1.6557846 ],[-0.32609397 -0.15990399  0.51274997  0.7750238  -0.1553448 ],[ 1.034291    0.93777734 -0.3635528  -0.3482781   1.4101752 ],[-0.3590145  -0.4084462   0.70421743  0.9027033  -0.31634516],[ 1.2667665 -0.571928   1.543271   2.3641553 -0.2177166],[ 0.98314196  1.2602041  -0.41093147 -0.44407907  1.6082189 ],[-0.22743466 -0.14748698  0.02212712 -0.00951113 -0.28586066],[-0.29408184 -0.191017    0.29768762  0.02775581 -0.26871353],[ 1.0204834   1.2368135  -0.4354664  -0.46633676  1.5882696 ],[-0.17947733 -0.19071391  0.48686737  0.8264424  -0.22035189],[-0.3024353  -0.23111494  0.35583326  0.8102204  -0.249147  ],[-0.22519518 -0.16108474  0.3902759   0.6558768  -0.18592095],[-0.15990083 -0.33276406  0.16536771  0.2935706  -0.3521103 ]
[ 1.369101    0.5809393  -0.17836517  0.49256608  1.0860451 ],[ 1.7382278  -0.06538469  0.5367135   1.2909205   0.53625035],[-0.24566326 -0.05160273  0.25879598  0.7298675  -0.11016502],[-0.27167416 -0.17475437  0.42386514  0.5576248  -0.11818709],[ 1.5224098   0.35577807 -0.07323594  0.8504455   0.9439713 ],[-0.13264212 -0.19103453  0.01496436 -0.0177396  -0.27231145],[ 0.9151413   1.7356433  -0.61827034 -0.7040737   2.1353958 ],[-0.1458897  -0.13235371 -0.05280923 -0.01154636 -0.21833546],[-0.27595288 -0.31584448  0.75029486  1.018981   -0.21786544],[-0.27099627 -0.13172938  0.16170703 -0.06103462 -0.12584764],[-0.17258932 -0.17052837  0.09438153 -0.11417301 -0.32341847],[ 1.3019252   0.8654566  -0.3287264  -0.03479737  1.325259  ],[-0.13456745 -0.3574365   0.4072755   0.80405045 -0.28568006],[-0.32144284 -0.21758433  0.62207586  0.94720244 -0.16856867],[-0.3379929  -0.44877064  0.9290827   0.7299988  -0.28411907],[-0.21233682 -0.12126664 -0.04091715 -0.1778846  -0.27745965],[-0.12263084 -0.26073942  0.4419464   0.67769885 -0.20531583],[-0.17830792 -0.2500852   0.31941977  0.57772917 -0.22115383],[-0.2715876  -0.0689638  -0.01638192 -0.2364095  -0.21048205],[-0.2146655  -0.2557711   0.33717343  0.5848254  -0.20871708],[ 0.9475218   1.5363771  -0.61384636 -0.59695774  2.1001723 ],[ 1.3325623   0.75522816 -0.27551952  0.15584195  1.2499253 ],[ 0.29092294 -0.41305944  1.5960699   1.8841786  -0.24101463],[-0.2396095  -0.2284676   0.46746743  0.7776262  -0.20468125],[-0.23743978 -0.04181384 -0.06444719 -0.15342715 -0.16148834],[ 0.88006914  1.622226   -0.637577   -0.73237056  2.182747  ],[ 0.85214007  1.9066108  -0.67639154 -0.8332626   2.2661607 ],[ 1.8400757  -0.15810975  0.85879827  1.5550749   0.35576612],[-0.34848988  0.36443028  0.34067702  0.105503    0.4643757 ],[-0.26830485 -0.00470661  0.5579341   0.68948007 -0.08648221]
[ 0.07236516 -0.29471546  0.7610138   1.4102486  -0.27088472],[-0.25151727 -0.15734193 -0.02971826 -0.1851434  -0.3027961 ],[-0.5006523   0.91027254  0.62289876  0.5516784   0.7243914 ],[-0.3509882 -0.3726961  0.6505808  0.4861893 -0.3744978],[-0.31856546 -0.3322014   0.53640234  0.46179622 -0.31133327],[ 0.84078616  1.0360554  -0.50631386 -0.6388191   1.5898135 ],[-0.315645   -0.25192714  0.5132307   0.6761796  -0.32160023],[ 0.9854233  0.877858  -0.3797856 -0.2537198  1.2599351],[ 0.8639325   0.8725393  -0.4316413  -0.46414578  1.4239115 ],[-0.5076303   0.85434043  0.6145472   0.509682    0.704447  ],[ 0.04164123 -0.23941533  0.794384    1.3871292  -0.2257939 ],[ 0.82829005  0.7219732  -0.45799685 -0.5476993   1.3758054 ],[ 0.96133304  0.91315657 -0.36112583 -0.20441349  1.2619795 ],[ 0.06402843 -0.3306342   0.8452589   1.5237625  -0.30658624],[-0.25718695 -0.28002414  0.10634176  0.4750295  -0.34895864],[-0.2969755   0.40986276  0.6863068   0.83466727  0.300315  ],[ 1.4019687  -0.13305221  0.49585614  1.3994398   0.22908157],[ 1.2885264   0.16854924 -0.00485251  0.7628944   0.6494805 ],[-0.2042619  -0.3359403   0.20234768 -0.01938767 -0.45724252],[ 1.3852139  -0.39712188  0.94708836  1.6796075  -0.13706645],[ 0.9616395   1.0575427  -0.46660957 -0.41882336  1.5700326 ],[-0.16848195 -0.30203596  0.28460607  0.417501   -0.3452758 ],[ 0.61302364 -0.5852884   1.1441673   1.8497143  -0.35058057],[ 0.98053813  0.96258265 -0.45314315 -0.36526778  1.4629933 ],[-0.16849484 -0.23550442 -0.04478312 -0.02482505 -0.30334547],[ 0.8194871  0.5979893 -0.4819806 -0.4851669  1.3143437],[-0.37632018  0.6271053   0.68527305  0.7126886   0.42991742],[-0.350163    0.14524078  0.2827689   0.16754621  0.0225774 ],[ 0.9113679   0.9236467  -0.45559296 -0.4921082   1.5127568 ],[-0.34472632 -0.25605682  0.47319886  0.437118   -0.26818874]
[-0.22888018 -0.43834215  0.5451399   0.58161217 -0.46204048],[-0.24924904 -0.3616293   0.3045182   0.72044086 -0.3809154 ],[-0.2149441  -0.33524516  0.07810285 -0.07047817 -0.3962876 ],[-0.19116408 -0.40632603  0.35033825  0.31272712 -0.45757255],[ 0.9571416   0.8301735  -0.43122712 -0.5348218   1.3187894 ],[-0.36435053  0.37635264  0.80859673  0.9256759   0.29968303],[ 0.98423815  0.70680094 -0.22489427  0.02769658  0.9949826 ],[-0.4165415   0.54505336  0.64354795  0.7582278   0.48390982],[ 0.90108174  0.5545688  -0.40112877 -0.45492017  1.153813  ],[ 1.5862077  -0.28154707  0.97968274  1.9572899  -0.07309774],[-0.42825937  0.6676781   0.629641    0.73590237  0.43244228],[ 0.9827846   0.7554171  -0.38133702 -0.3881027   1.1769829 ],[ 0.93879116  0.8334918  -0.4165478  -0.42962936  1.3334391 ],[-0.23649816 -0.02286885  0.90402013  1.2286004  -0.02852239],[-0.39191774  0.5309879   0.66588074  0.7803351   0.39608574],[-0.2698851   0.05689443  0.34668252  0.6414828  -0.00982921],[-0.21147361 -0.39092988  0.24927148  0.2357238  -0.4305995 ],[-0.19309013 -0.4215225   0.43107584  0.37724856 -0.466842  ],[ 0.879185    0.77920026 -0.4384297  -0.51302326  1.3233184 ],[ 0.9365961   0.76561975 -0.44527718 -0.52876514  1.3197873 ],[ 1.3828448  -0.5239834   1.3491067   2.1169481  -0.24386546],[ 0.9295269   0.65722173 -0.39918882 -0.4719963   1.2768435 ],[-0.16778956 -0.24199261  0.3372767   0.8725335  -0.29590535],[-0.3101575  -0.47959507  0.7438255   0.80090016 -0.47509563],[ 0.92673564  0.68225807 -0.39286223 -0.34124407  1.1713274 ],[-0.22445956 -0.323615    0.32932487  0.60178435 -0.337471  ],[ 1.0334446   0.72604525 -0.35759196 -0.19699256  1.2052926 ],[ 1.0360303   0.870763   -0.38384184 -0.24419926  1.3339293 ],[-0.43816414  0.42014807  0.5777001   0.7299852   0.3133007 ],[-0.02072171 -0.17922893  0.9745642   1.5610303  -0.17074172]
